aid,view,danmaku,favorite,coin,share
38389012,65,1,14,3,0
38388880,94,0,6,2,1
38387909,90,1,8,5,0
38387755,48,0,24,1,2
38385823,166,0,11,10,0
38384125,62,16,1,1,1
38384192,37,0,3,4,1
38382874,4357,31,1053,231,53
38382924,4770,9,896,152,85
38383073,79,0,8,2,0
38379026,1497,1,100,18,1
38382243,8,0,1,1,0
38378642,91,1,36,2,2
38378749,286,3,12,11,2
37771420,23,3,6,6,2
38377790,65,0,1,2,2
38377734,421,1,70,99,4
38376776,23,0,2,2,1
38373023,50,0,2,3,0
38374842,36,0,7,4,0
38283588,382,2,75,42,2
38371858,131,4,8,6,2
38370387,59,0,10,10,1
38368226,39,0,0,2,1
38366934,72,0,5,3,3
38364157,11,0,0,1,0
38362372,90,1,30,1,2
38362189,428,5,60,24,7
38361820,2825,8,360,89,33
38314300,57,61,7,12,2
38360143,12,0,1,2,1
38360121,30,0,4,1,0
38359929,69,0,5,13,0
38336099,143,0,17,12,1
38197556,111,0,24,8,0
37771658,23,0,4,4,1
38358117,923,70,55,122,1
38356520,53,0,19,1,0
38356277,14,0,3,1,0
38356538,11,0,4,2,0
38354762,124,1,7,2,0
38340713,121,0,10,22,2
38320485,1312,10,252,116,15
38350916,475,1,57,6,4
38350242,16,0,7,2,0
38337105,311,0,8,10,0
38346092,50,0,3,2,0
37771865,22,0,2,4,1
38348558,38,0,0,2,3
38348021,20,0,0,1,0
38344701,106,17,11,14,0
38340570,43,1,14,3,1
38344459,219,1,3,2,0
38344397,157,1,49,3,0
38333478,57,0,10,8,0
38341612,609,0,42,8,6
38340771,56,1,5,2,0
38331838,42,0,5,3,0
38338510,49,1,2,2,1
38331090,951,6,53,21,8
38336627,108,0,22,4,0
38330506,102,1,15,4,1
38645462,5,0,0,2,1
38644180,4,0,0,2,0
38613591,345,3,19,16,1
38579356,28,40,0,2,2
38644609,4,1,0,2,0
38603933,20,0,1,6,0
38603598,415,0,3,4,0
38605154,136,0,2,10,3
38603897,20,0,1,3,0
38603661,627,0,11,5,1
38604820,17,0,0,1,0
38568511,59,1,2,6,2
38539745,2216,10,58,40,3
38602512,162,0,8,1,0
38602469,9,0,1,1,0
38598208,141278,1854,5002,8944,2424
38601718,6,0,1,2,1
38584918,21,0,0,2,0
38601777,124,0,7,1,1
38603852,237,0,2,4,0
38603662,59,1,3,2,0
38603216,63,4,3,4,0
38600916,10,0,1,2,0
38596986,28,0,1,2,0
38599078,339,0,6,11,0
38598525,103,0,4,14,1
38601091,84,75,8,27,5
38599396,407,1,1,4,0
38593727,25,1,2,6,1
38600016,17,0,1,1,0
38598550,1442,1,22,3,1
38595237,6875,0,12,7,0
38598530,250,0,1,1,0
38598779,71,0,2,4,1
38598361,29,0,1,2,2
38598170,1500,1,4,15,0
38599675,171,0,42,8,4
38597356,21,2,1,6,0
38596407,189,2,0,2,0
38596902,26806,336,779,1794,158
38597369,331,0,3,4,1
38593469,209,0,17,3,1
38595027,498,4,5,27,0
38594641,17,0,0,2,1
38596961,20,0,1,6,1
38596176,6434,58,66,106,4
38593009,14,1,1,1,0
38593863,454,0,19,8,0
38596504,5110,24,96,249,8
38593214,360,1,10,2,0
38593375,1394,34,23,100,1
38594521,10,1,0,2,0
38591317,6516,0,11,6,1
38554423,103,0,3,6,4
38542358,12211,221,394,402,33
38592397,1300,5,25,57,6
38591777,831,0,15,12,0
38591022,6895,17,59,206,7
38592886,355,4,0,2,0
38587523,480,6,41,102,7
38591486,45,0,2,2,0
38574957,30,0,1,1,0
38543728,1433,12,50,62,5
38588121,41,0,0,1,0
38584460,31,0,0,2,0
38587250,2069,4,14,2,1
38589752,3209,11,27,55,8
38567501,43,0,2,2,2
38589526,189,2,5,7,1
38587879,8629,17,150,208,13
38589296,230,10,20,16,0
38587614,172,0,1,4,1
38582716,24,1,2,4,5
38583457,24,1,1,2,0
38585461,2340,2,26,28,3
38586836,7863,5,11,15,5
38586167,426,1,0,6,1
38586829,110911,192,1918,2815,87
38584170,567,38,32,39,3
38584295,58,1,0,2,1
38583881,283,27,17,32,5
38583389,34,0,3,1,0
38583546,26,1,2,6,0
38583988,38,0,2,6,0
38582066,585,1,22,1,3
38580740,5861,7,68,38,6
38583154,37,0,1,2,0
38581666,49,3,5,5,2
38583090,7,0,0,2,0
38582092,431,10,3,5,27
38580068,674,2,4,15,0
38579450,1620,8,15,10,1
38581052,6653,0,1,3,0
38582236,733,5,14,4,0
38578815,109,0,2,2,0
38580792,41,1,0,2,0
38581893,67,0,0,4,0
38578357,50,1,0,2,0
38580016,63,0,0,2,2
38577583,11,0,0,2,0
38577400,40,0,1,4,1
38579696,34,0,5,4,0
38578020,29,4,0,2,0
38578101,45,0,2,7,1
38577263,667,0,9,4,7
38577274,17,0,0,1,0
38577694,736,0,9,29,0
38577046,49,0,1,1,0
38576182,1488,5,2,30,1
38575195,32,0,0,4,0
38576470,1276,6,26,1,0
38573271,853,0,10,8,0
38576184,73,4,5,11,1
38576128,64,0,0,4,2
38575574,80,0,7,2,1
38574343,26,0,2,2,1
38572580,6283,0,3,3,1
38573961,27,0,1,8,1
38573715,101,0,7,7,1
38573050,45,0,1,2,1
38574000,1319,6,4,8,3
38574143,213,2,4,4,2
38574167,96,0,12,30,2
38558036,5647,65,196,516,17
38572030,2817,10,3,2,1
38573223,19,3,0,4,0
38573060,5066,39,164,310,193
38571637,37,0,2,2,0
38006763,17402,333,1162,1575,206
38572410,7,0,0,1,0
38570889,27,0,0,1,0
38570839,33,6,2,2,1
38570989,2758,7,60,11,34
38569930,22,0,0,2,0
38570769,26,2,1,3,1
38570398,116,1,2,2,1
38570632,1021,2,34,13,3
38570207,7,0,0,1,0
38570337,1666,5,5,12,0
38569277,15,0,0,6,1
38569515,45,0,4,1,1
38568512,35,0,1,2,0
38559280,763,1,6,28,0
38569068,26,0,0,2,0
38080934,145,0,3,2,0
38567211,535,0,14,4,2
38566161,16608,19,377,129,124
38565154,22,0,0,2,0
38553569,4891,9,38,30,1
38565307,113761,621,3193,4289,368
38565250,30,0,0,2,1
38564677,33282,599,921,1347,67
38563986,265,1,8,4,0
38564231,30427,210,791,1357,113
38563037,62,1,2,6,3
38563837,91,0,0,10,3
38562985,50,1,2,10,2
38562978,244,4,7,6,1
38562659,1549,12,88,21,16
38555221,312,0,8,6,1
37645556,44,0,3,11,1
38561716,232,0,3,19,0
38561018,24,0,0,1,0
38561129,763,0,15,2,1
38532387,100,0,6,1,0
38524967,49,1,7,6,2
38560525,230,2,4,2,0
38557285,33,0,1,4,1
38216728,15,0,1,2,0
38560138,139,1,7,6,2
38560069,66,1,1,8,0
38556443,2455,14,141,37,21
38559309,48,3,5,8,5
38559435,75,1,6,23,4
38555702,193,0,2,8,0
38559533,41,0,0,2,0
38556500,190,0,10,3,2
38558209,126,1,1,2,0
38558371,74,1,6,11,3
38558073,70,0,5,14,1
38558970,26,0,1,2,0
38558817,40,0,0,3,2
38557536,51,1,0,4,1
38549789,8781,24,64,315,6
38556739,48,0,1,2,2
38558490,38,1,0,2,1
38556959,333,3,25,44,5
38555008,230,0,9,12,1
38554616,33,1,4,13,2
38558147,24,1,0,1,0
38554635,47,0,2,2,2
38555533,3269,12,78,284,11
38554189,159,0,6,26,1
38557328,245,9,8,31,5
38552530,91,0,2,12,0
38552278,362,0,0,2,1
38552874,155,0,9,9,1
38552510,69,0,0,2,0
38551525,85,0,2,4,0
38552298,4367,13,206,201,19
38556710,41,0,1,4,1
38552358,64,0,0,2,1
38551992,3474,6,25,109,0
38550879,89,0,4,8,4
38552436,212,3,12,10,2
38550099,124,0,2,6,2
38553593,95,0,1,1,0
38549335,55,0,0,6,2
38551808,2647,89,156,67,3
38641555,159,1,2,8,1
38632223,137,0,5,7,0
38641435,12,0,0,2,0
38640659,68,0,3,10,0
38638766,9,0,0,4,0
38638159,5,0,0,2,0
38350236,30,0,2,2,0
38639515,1288,3,9,19,2
38639090,28,0,0,2,2
38638288,11,0,2,3,0
38600127,9,0,0,4,0
38637020,70,0,9,26,3
38597564,14,4,1,4,1
38551862,591,1,3,7,1
38551657,706,0,25,3,1
38547744,508,15,39,57,6
38547588,3628,15,75,88,8
38551581,5424,52,358,500,93
38547307,490,15,28,85,17
38524330,23,0,0,6,0
38547522,215,0,4,18,0
38550475,1016,7,24,10,5
38550390,19,0,1,2,0
38550559,384,1,1,15,0
38545651,66,1,1,2,1
38549824,887,1,55,6,4
38549468,100,0,2,6,2
38545947,17,0,0,1,0
38545396,213,1,3,6,7
38538385,309,0,3,2,5
38548582,23,0,0,2,0
38545166,134,0,3,8,3
38547736,33,3,1,2,2
38545032,1887,10,77,88,8
38544051,88,2,3,5,1
38547567,28,0,0,2,0
38636845,3,0,1,2,0
38635863,32,0,1,2,0
38621525,1568,19,36,189,5
38621747,6,0,1,2,1
38633358,7,0,0,2,0
38633639,2,0,0,2,0
38632699,4112,3,6,20,1
38632487,222,0,0,1,0
38631580,30,0,1,2,1
38628031,13,0,1,6,1
38626904,83,1,0,1,0
38628710,77,0,6,3,0
38625530,406,0,11,1,0
38628734,9,0,0,1,0
38630916,132,0,0,8,1
38629208,19,0,4,2,1
38630642,2809,4,12,70,4
38628622,145,0,5,1,0
38627280,106,0,7,12,0
38624212,28,0,0,8,0
38625330,8,0,0,2,0
38623477,21,0,0,2,0
38623323,57,2,8,24,3
38628432,1252,5,22,57,3
38627050,12,1,0,2,0
38620810,393,3,2,14,3
38621530,34,0,0,4,1
38621094,141,2,6,20,0
38626392,98,0,2,7,0
38620468,358,1,9,19,3
38626239,74,0,0,3,0
38625936,21,0,2,1,0
38625372,22,0,1,2,0
38625649,33,0,1,2,0
38625626,5,0,1,2,0
38624859,67,0,1,2,1
38625160,9,0,0,1,0
38619828,16,0,1,8,0
38625169,4,0,0,2,0
38619827,57,0,0,2,1
38616640,112,0,6,19,3
38610750,4672,50,130,197,10
38624617,13,0,0,1,1
38622850,10,0,2,4,0
38622000,10,0,0,2,0
38623012,19,2,1,2,1
38619102,224,47,5,49,5
38483127,72,2,5,14,4
38341132,69,0,2,4,0
38620835,36,0,1,4,0
38621183,638,31,61,16,1
38620558,2,0,0,2,0
38617474,21,0,2,9,0
38622014,17,0,1,2,1
38619785,13,1,1,2,0
38620130,11,0,1,1,1
38615356,111,0,1,7,1
38616481,75,0,1,8,0
38616075,11,0,2,1,0
38616581,1860,10,63,104,4
38615679,32,0,0,2,0
38614632,27,0,9,12,2
38617962,732,0,13,3,0
38617544,574,3,0,8,2
38616902,430,0,8,1,1
38616943,14,0,2,4,1
38616066,17,0,1,2,0
38616079,605,1,16,3,1
38614347,97,1,0,2,0
38613244,91,0,1,4,2
38614132,21,0,1,4,1
38612875,140,0,0,1,0
38612432,57695,450,465,2959,127
38613016,31,1,1,2,0
38612362,12,0,0,2,0
38609998,59,0,2,6,1
38609352,9,1,1,2,0
38609328,124,0,9,30,2
38611565,43,0,1,4,0
38609317,173,3,2,4,0
38609124,23,0,0,2,0
38608102,1471,4,169,43,12
38607536,92,2,8,5,1
38581805,32,3,3,6,3
38606294,91,0,1,5,0
38606053,239,0,1,9,0
38606503,64,0,6,4,1
38605012,80,0,5,6,1
38605243,38,0,0,6,1
38603616,7,0,0,1,0
38605210,169,0,1,6,0
38230795,65,0,2,4,0
38605204,10,0,0,2,0
38605605,19,3,1,6,0
38606236,1052,0,1,8,0
38600345,56170,196,158,578,168
38604562,21,0,1,2,0
38601546,14,0,0,2,0
38605317,158,0,1,6,1
38640486,379,0,15,1,7
38614231,1445,10,56,10,17
38631865,164,1,3,1,0
38635167,10,0,1,1,0
38610408,3388,0,278,28,2
38237120,299,0,10,2,0
38596851,1730,1,7,2,4
38596553,169,1,13,8,6
38596687,112,0,3,1,0
38014087,49754,43,120,86,31
38559029,5599,14,50,10,2
38471229,1744,0,67,15,2
38551237,5319,10,221,70,6
38474846,1571,9,22,6,0
38511619,2225,2,64,12,3
38540623,1323,0,22,6,1
38539763,1307,1,52,5,2
38530696,459,1,7,2,0
38514629,5765,19,142,42,6
38533029,711,1,15,2,0
38469893,2017,4,62,9,2
38457771,4419,5,26,9,2
37551573,452,0,7,2,0
38420557,3561,5,292,58,27
38367201,750,0,6,2,0
38418505,619,1,13,2,1
38385142,4049,7,264,71,4
38023862,120,0,6,3,0
38265693,1012,8,11,2,1
38343130,156,0,11,1,0
38340954,3234,7,43,18,7
38350717,1531,4,23,12,0
38270228,4438,15,166,34,11
38225032,6140,12,569,116,36
38223183,3029,8,46,10,3
38201794,3989,1,71,13,2
38167881,21963,163,594,90,39
38151504,1595,7,83,9,2
38132621,13565,59,569,108,35
38202455,849,1,18,4,0
38182139,717,3,18,2,1
38183791,736,0,10,1,0
34535562,24572,48,110,20,6
31898475,13285,53,121,51,28
31898693,105,0,11,1,0
34467415,4328,27,181,11,11
34464145,3168,13,85,25,15
9068529,5762,26,34,24,11
34479698,276,0,11,1,0
34477169,4711,11,168,25,14
34435150,920,0,40,2,0
34453536,54152,113,277,75,28
34406911,3301,0,106,14,0
34454593,14378,38,113,21,4
34454202,14578,52,118,22,8
34453874,7449,28,87,15,4
34453386,36651,101,187,48,18
31898518,3267,4,142,60,17
31898399,1859,15,91,22,3
32774473,36696,627,234,180,44
9016534,4014,18,48,23,26
34417721,20454,179,613,59,27
34412150,1648,2,50,3,2
34410469,2020,2,56,15,3
34427233,2928,2,125,11,12
31898650,3557,3,164,74,16
31898320,2500,3,142,56,24
34379219,349,1,10,2,1
34377490,2329,4,84,16,13
34356800,656,0,11,2,0
34356825,550,0,9,2,1
34360125,2620,3,111,29,5
34335658,4607,6,108,10,9
31898587,10202,36,241,73,35
31898358,11395,40,240,60,39
34308437,4800,11,312,20,27
34306327,13568,245,442,56,18
34319494,11395,53,247,29,13
34331363,1179,1,39,2,5
34321154,382,0,15,1,0
34292228,11176,71,452,49,21
34308106,3429,2,115,9,3
34307033,417,0,11,2,1
34295555,1315,4,21,6,0
34291943,1646,13,101,25,5
34268314,1343,1,61,13,2
34184773,2466,1,55,5,0
34277392,1387,0,48,3,0
34276429,1181,1,52,5,1
34276101,1184,2,49,3,1
31898369,7828,21,320,81,30
34269825,696,1,47,3,3
34221673,151,0,8,2,1
34221326,4077,6,30,8,3
34228439,1789,79,74,5,2
34236893,1239,1,10,1,6
34237532,2405,35,40,8,0
34183665,1204,10,50,8,1
34191660,2035,1,29,3,0
34194619,1542,0,24,2,0
31898624,4211,13,174,41,16
31898443,3260,4,132,38,8
34155738,315,0,8,1,0
34151382,688,15,31,7,0
34119101,2297,1,29,5,2
31898384,204,1,8,1,1
31898460,6776,9,213,57,24
33882111,749,2,26,5,1
34080276,2147,2,39,4,0
34056503,4288,5,128,11,11
33864948,61321,2013,2605,414,96
34064445,11675,113,263,45,69
33923788,42640,1367,2905,366,171
31898435,15068,13,212,73,14
31898336,1263,6,66,13,3
34026634,1547,3,92,10,7
34023409,469,1,25,5,0
34013954,3769,20,438,50,12
33994775,2589,5,85,14,0
33992376,505,0,20,2,1
33988009,865,0,21,2,1
33985117,11544,47,273,62,22
33952949,1674,9,38,9,4
31898565,2159,3,110,53,16
31898630,3371,11,132,32,15
33974943,23048,79,1112,222,83
33966687,638,1,43,5,8
33957816,1509,1,71,11,10
33927073,5176,12,331,38,22
33657998,4927,37,38,15,15
31708591,4835,20,62,34,9
31898524,3044,3,117,36,18
31898375,11477,67,515,81,74
33892696,2230,5,107,17,3
33888134,5102,16,53,8,1
33778345,7268,40,608,49,16
30538298,15048,62,86,70,16
33846461,759,0,37,1,0
33844476,6001,35,192,8,1
33838804,933,5,36,9,2
33813783,7097,44,625,53,24
33797348,23844,390,1270,152,163
33801238,11527,71,212,42,6
33800270,920,4,22,2,0
33789780,894,2,66,5,2
33787460,715,0,26,3,0
33801841,14560,112,292,39,22
33765984,2632,31,161,14,6
33763751,8265,5,173,13,8
31898349,14624,56,352,95,39
31898544,6149,7,192,52,5
31197344,33186,157,1144,92,44
33657512,1610,3,63,5,0
33716354,5046,90,370,64,19
33742821,7145,71,742,90,33
33713820,13258,57,555,31,16
33530512,22120,213,1275,143,85
33743918,2984,47,228,30,7
33756289,4483,84,149,50,16
33724819,2264,5,66,5,3
33616321,20900,1037,89,165,81
33673460,20515,499,1254,220,135
33406155,1616,5,13,1,0
33635106,945,1,44,3,0
33717933,3453,13,76,5,12
33718370,5377,32,56,13,4
33504365,1809,6,88,12,10
31898585,1926,7,110,22,7
31898450,2601,7,122,35,5
33688266,8165,21,163,32,6
33618469,235,0,16,3,8
33628600,1220,3,45,11,1
33655934,3321,0,129,2,2
33622361,10675,85,350,99,17
33632491,1138,1,46,5,1
33628585,863,0,68,17,4
33626130,1262,1,72,10,4
33633878,3022,16,221,46,9
31898442,3893,37,202,63,28
31898646,4461,13,195,44,21
33621886,1546,4,138,19,6
33625974,1487,23,98,23,8
33614240,2823,3,39,3,0
33596741,8390,76,109,16,22
33506609,2407,2,46,11,0
30260038,77530,3118,190,409,98
33578117,1239,3,35,6,0
33577933,4155,22,127,14,2
30640493,112912,4548,274,791,85
20180531,49753,274,2115,192,105
31898536,22447,37,564,140,36
31898406,2059,5,104,16,18
33536348,1570,1,48,16,4
33532815,816,1,25,2,0
33283365,2951,3,71,6,3
33517260,725,1,9,2,0
33492168,4894,2,87,19,4
32761627,483391,13947,157,1115,281
28922696,58989,1401,271,444,157
31630114,35594,943,374,329,94
31221237,5244,4,94,54,7
33480206,52364,137,1277,388,119
33475080,5050,9,173,10,6
33465792,908,2,38,1,0
33444466,507,0,14,1,1
33457925,2861,15,300,28,27
32770844,725022,20109,296,14451,4830
30538492,14856,111,133,69,22
30174688,97452,1469,364,314,55
33425721,4387,40,141,38,4
33427628,5069,16,471,93,23
33446269,1561,6,56,1,2
33397847,7707,27,227,71,39
33408814,10143,63,1375,179,165
31630140,2564,2,38,25,5
33382196,16490,130,985,127,37
33200839,8453,16,297,29,7
33356032,2631,0,72,13,3
33333115,314,5,19,1,3
33373824,1347,3,28,9,0
33331958,9431,9,241,30,16
33345975,578,0,6,1,0
33322322,1086,4,54,16,2
33322148,3757,1,122,3,5
33227982,1105,2,24,2,1
33312949,18197,41,230,99,20
33260602,14846,330,1331,133,63
33253500,6025,12,87,17,2
33262364,8510,10,221,65,25
33206206,8988,15,117,27,9
33246843,570,0,29,3,2
33238521,4449,0,138,3,2
33232349,4015,1,151,8,11
33203393,1978,7,52,11,4
33207597,923,0,30,3,1
33208334,508,0,12,2,0
33222667,1543,0,57,2,7
33106293,1156,0,19,2,0
33114594,21517,200,587,85,123
33022274,1853,3,20,5,0
33084522,1038,1,20,4,0
33108065,13188,117,963,122,59
33132323,130905,4701,10368,2923,1388
33127260,1562,0,22,11,2
33034244,8850,53,741,88,25
33019339,3487,5,182,13,11
33015242,583,37,24,4,7
33042751,226,0,4,1,0
33031327,712,0,12,3,0
32934831,9741,17,307,35,6
33006631,1161,0,21,2,0
32940541,2948,12,182,17,2
32999608,1251,5,18,9,0
32977931,858,1,12,1,0
32973947,2048,4,95,15,12
32967946,241,0,10,1,0
32967833,144,0,6,1,0
32948118,1919,4,62,1,1
32901842,1848,1,120,4,4
32890217,27404,482,2217,337,295
32881280,188,0,8,1,1
32873036,3704,2,90,6,3
32844687,1767,1,136,10,1
32861227,44320,145,302,69,72
32847655,2592,5,92,14,2
32817069,613,0,31,3,0
32793695,2670,21,201,13,5
32741164,3463,1,91,3,5
32822004,9595,28,95,11,2
32820946,3614,3,47,7,0
32796980,988,2,40,6,0
31999362,4492,48,473,44,45
32675854,7799339,163088,902,32368,13243
32806313,1796,2,39,3,0
32798187,2825,17,171,9,10
32711685,722,0,25,2,4
32794561,818,0,47,2,1
32787784,1922,4,127,22,16
32778334,5265,12,104,6,4
32778228,2746,53,174,43,10
32774938,2387,41,103,19,2
32770351,5012,70,200,51,8
32772401,26200,27,291,28,7
32765713,1518,18,48,7,4
32658903,2799,1,131,15,1
32747823,9186,83,473,110,53
32747362,9111,25,472,39,39
30083618,44378,749,175,211,46
31642677,42207,685,431,335,827
31646127,16693,204,408,87,337
32737735,1690,7,98,16,0
32725458,1503,4,91,4,1
32726508,1234,1,56,6,2
32727304,557,0,26,6,0
32726895,290,7,14,1,0
32717154,1298,0,47,6,0
32684402,491,0,28,2,1
32716841,1034,52,89,17,2
32712550,203,0,6,1,0
31699014,28365,254,573,143,462
32708560,1040,5,95,10,3
31639547,440617,23280,2937,4408,10532
32560861,26324,185,927,64,38
32705407,347,0,14,3,5
32682102,7242,13,181,4,1
32702304,1597,6,169,31,9
32699460,436,1,13,1,0
32697231,624,0,6,2,0
32685254,2699,7,97,3,0
32694455,7856,69,195,37,15
32660175,6509,44,302,34,35
31437423,2534,3,78,7,2
31439641,1790,3,61,7,0
31435052,7066,9,139,14,14
32649375,2995,3,109,8,1
32588025,6586,8,255,37,3
32609208,1805,5,92,8,4
32624143,7849,27,139,28,3
30290683,79798,992,521,540,183
32610908,381,1,6,1,1
32611407,784,1,46,15,13
29768045,169720,4702,189,548,143
32610400,202,3,15,1,1
32607679,510,1,30,5,0
32584647,577,1,32,1,5
32581236,391,2,42,9,5
32570931,4327,50,371,56,10
32567975,1477,1,78,21,0
32580416,235,0,27,3,1
32574928,2481,1,46,3,1
32574699,1100,1,45,2,4
32551428,2852900,58524,4656,21799,10014
31482617,58990,5151,177,828,183
32188186,879,0,38,1,0
30572760,14963,139,235,76,31
31978094,1001,0,28,8,0
32481625,5265,17,245,45,25
30290658,17003,642,158,174,40
32471353,4449,79,337,87,27
32465971,743,0,22,3,0
32454519,748,0,30,2,2
32448103,195235,4093,6275,1089,237
32388658,2224,12,42,8,0
32343394,7925,55,681,47,22
32272404,565,19,75,5,2
32122303,11019,47,375,38,9
32419404,2136,4,75,5,0
32330293,2722,0,147,11,2
32356038,1499,1,73,11,2
32396199,127733,1407,3653,475,242
32379546,1457,0,67,14,0
32367290,1766,6,103,9,4
32340308,3671,8,110,12,0
32338091,1502,3,37,2,0
32331420,4326,15,260,24,14
32253926,3571,6,269,20,11
32255640,7829,85,412,53,26
32304537,455,0,25,3,0
32309168,9837,97,498,51,34
32275201,15794,26,417,25,53
32296622,15527,81,150,33,11
32295603,5183,20,53,14,8
32260215,18813,174,1229,144,81
32296495,12333,36,328,74,43
32293165,6625,41,307,23,5
32279059,2532,0,63,4,2
32159830,2207,0,72,1,4
32220022,16564,295,1190,136,181
32208094,3491,1,91,5,2
32163048,15106,70,537,102,45
32186613,2403,22,171,27,5
32180122,34571,654,1306,327,80
32178843,1324,3,32,1,1
32129469,12070,174,1584,215,193
32190485,54618,207,1475,150,66
32139792,64308,730,1060,74,48
32126442,824,0,55,1,1
32127938,3650,19,111,29,5
32008693,7969,87,321,50,16
32008406,30428,98,744,48,25
32033330,361,0,3,2,0
29290598,1936,0,90,11,2
32001506,14762,40,148,38,13
32001691,685,2,35,16,1
31973763,3618,19,59,14,2
31944541,12374,179,568,48,14
31773798,3498,8,71,10,3
31977537,969,2,29,8,0
31971238,838,5,31,2,0
31912269,1165,10,40,7,0
31968573,931,4,35,3,1
31814936,6579,8,211,39,16
31568875,27689,7,843,76,36
31904268,2701,5,58,8,0
31909976,1206,6,27,7,0
31849734,29944,24,297,25,26
31889736,4883,90,58,12,4
31888607,8289,49,285,48,27
31552367,19591,290,754,84,42
31864836,2298,29,76,12,6
31875160,3463,3,94,10,5
31798357,2096,6,93,9,0
31622231,22302,74,574,59,14
31805425,5160,3,210,34,24
31778073,20269,73,77,20,3
31801378,1121,4,63,7,0
31706211,3465,7,99,6,32
31807068,1986,10,128,16,4
31784750,2329,10,76,2,1
31771822,8204,15,42,13,2
31759065,3490,27,247,14,14
31665573,15579,146,786,61,51
31752899,2132,3,82,4,6
31709416,863,1,35,4,0
31765778,36641,103,119,27,12
31741242,2489,2,68,3,1
31733664,1373,1,79,18,3
31705763,7796,179,422,75,51
31709896,16826,97,799,57,35
31710984,9818,502,708,119,82
31613644,49505,1240,2667,1214,68
31658073,37649,77,1199,90,23
31700778,2032,6,130,16,6
31703892,3209517,52860,60748,22562,11801
31618410,68851,1450,1401,240,94
31677718,1817,6,140,11,11
31655787,13650,64,598,92,35
30575441,98962,3482,284,589,214
29928017,26287,1,214,75,58
31413706,29508,647,87,92,36
31614460,2768,9,336,56,12
31589867,10225,100,134,23,27
31616734,16845,160,485,26,62
31615962,5024,2,289,23,10
31469159,116540,1574,243,1096,329
27383696,48299,917,184,124,63
30545592,19838,285,188,90,43
27383808,46583,522,189,131,92
31590911,2887,8,189,16,2
27384090,62240,1220,447,178,163
27385292,49110,704,502,174,125
31559707,2953,3,215,28,16
31457141,50290,1151,3456,409,95
31554757,3324,9,198,11,2
31546928,5665,8,264,12,11
31547695,53339,315,1210,228,121
31545613,4943,16,172,9,16
31540517,3477,1,146,5,9
31506517,13226,68,423,44,27
31502842,805,1,51,9,5
31488248,2246,1,36,1,6
31483577,24218,117,853,61,76
31476444,1667,7,41,10,0
31467683,2885,3,131,13,2
31462590,83868,658,1901,188,120
31464612,918,1,31,1,5
31457076,1131,0,46,1,3
31455261,1722,0,118,2,0
31456248,747,1,41,1,1
31454743,408,0,31,1,0
31452602,618,1,33,1,0
30543795,587300,12808,584,4361,1930
30369694,908,1,68,2,5
31443300,5185,29,214,32,7
31087271,662906,20586,241,1334,373
31428271,41354,587,2338,124,54
31442593,2260,8,99,10,2
31316482,1147,2,36,2,0
31397004,67282,1180,3250,241,125
31230117,50712,1732,2759,307,79
31369251,5183,24,172,6,7
31377843,153824,9110,6268,1756,342
31391518,720,5,30,4,0
31384877,6150,2,159,12,5
31367050,926,1,29,2,0
31359612,115381,92,1741,150,68
31377887,31954,9,524,24,31
31376611,1830,25,38,7,4
31374818,1108,0,36,5,1
30893010,2458773,142997,1425,23421,5939
31074294,20188,374,101,89,49
31239797,4575,10,265,29,4
31303120,6293,2,213,12,4
31073699,86797,3436,259,278,176
31310765,17047,106,76,46,26
31256535,9390,36,38,39,13
31124769,6542,1,53,14,26
31123923,2765,19,52,11,22
31073791,3644,12,49,10,11
31075415,4793,5,48,17,12
29995496,74488,867,120,196,62
30257101,14571,504,129,90,33
31221193,1672,5,39,8,10
31010150,1774,8,48,7,11
31010413,2324,16,33,9,15
30895495,1579,18,39,14,12
31263376,8228,35,82,17,19
